stage,mode,optimize,smooth,angle_step,smoothing,sensitivity,fps,scenario,seed,first_arrival_ms,settle_ms,rms_error_deg,overshoot_yaw_deg,overshoot_pitch_deg,max_yaw_speed_deg_s,max_pitch_speed_deg_s,max_yaw_acceleration_deg_s2,max_pitch_acceleration_deg_s2,max_yaw_jerk_deg_s3,max_pitch_jerk_deg_s3,p95_yaw_acceleration_deg_s2,p95_pitch_acceleration_deg_s2
packet,FullLock,false,0.58,120,0.25,0.50,60,diagonal,20260918,150.000,150.000,1.420750,0.000000,0.000004,1575.000000,786.000061,31500.000000,15720.001221,1180799.987793,589200.042725,60.000610,60.000610
packet,FullLock,false,0.58,120,0.25,0.50,60,diagonal,20260919,150.000,150.000,1.420750,0.000000,0.000004,1575.000000,786.000061,31500.000000,15720.001221,1180799.987793,589200.042725,60.000610,60.000610
packet,FullLock,false,0.58,120,0.25,0.50,60,diagonal,20260920,150.000,150.000,1.420750,0.000000,0.000004,1575.000000,786.000061,31500.000000,15720.001221,1180799.987793,589200.042725,60.000610,60.000610
packet,FullLock,false,0.58,120,0.25,0.50,60,diagonal,20260921,150.000,150.000,1.420750,0.000000,0.000004,1575.000000,786.000061,31500.000000,15720.001221,1180799.987793,589200.042725,60.000610,60.000610
packet,FullLock,false,0.58,120,0.25,0.50,60,diagonal,20260922,150.000,150.000,1.420750,0.000000,0.000004,1575.000000,786.000061,31500.000000,15720.001221,1180799.987793,589200.042725,60.000610,60.000610
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260915,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260916,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260917,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260918,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260919,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260920,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260921,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,reverse,20260922,-1.000,-1.000,8.664333,-1.000000,-1.000000,2100.000153,1575.000000,42000.003052,31500.000000,1180799.987793,1180799.987793,15780.001831,3480.000305
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260915,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260916,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260917,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260918,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260919,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260920,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260921,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,moving,20260922,-1.000,-1.000,0.770399,-1.000000,-1.000000,144.000006,60.000010,2520.000076,1020.000076,50400.001526,20400.001526,360.000610,120.000458
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260915,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260916,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260917,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260918,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260919,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260920,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260921,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,wrap,20260922,50.000,50.000,0.054476,0.000000,0.000000,36.000061,0.000000,720.001221,0.000000,27600.097656,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260915,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260916,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260917,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260918,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260919,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260920,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260921,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.25,0.50,60,overlap,20260922,150.000,150.000,6.197625,0.050003,0.000000,2100.000153,0.000000,42000.003052,0.000000,1294800.109863,0.000000,240.002441,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260915,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260916,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260917,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260918,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260919,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260920,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260921,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,yaw90,20260922,200.000,200.000,2.600997,0.000008,0.000000,1350.000000,0.000000,27000.000000,0.000000,945599.975586,0.000000,300.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260915,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260916,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260917,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260918,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260919,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260920,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260921,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,pitch60,20260922,150.000,150.000,1.731672,0.000000,0.000000,0.000000,900.000000,0.000000,18000.000000,0.000000,630000.000000,0.000000,239.999390
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260915,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260916,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260917,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260918,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260919,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260920,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260921,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,diagonal,20260922,200.000,200.000,2.907931,0.000008,0.000000,1350.000000,675.000000,27000.000000,13500.000000,945599.975586,472799.987793,300.000000,179.998779
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260915,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260916,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260917,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260918,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260919,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260920,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260921,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,reverse,20260922,-1.000,-1.000,11.099925,-1.000000,-1.000000,1800.000000,1350.000000,36000.000000,27000.000000,945599.975586,945599.975586,9000.000000,5040.000916
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260915,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260916,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260917,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260918,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260919,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260920,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260921,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,moving,20260922,-1.000,-1.000,1.780053,-1.000000,-1.000000,144.000006,60.000005,2160.000038,900.000000,43200.000763,18000.000000,360.000610,120.001221
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260915,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260916,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260917,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260918,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260919,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260920,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260921,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,wrap,20260922,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260915,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260916,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260917,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260918,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260919,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260920,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260921,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.50,0.50,60,overlap,20260922,250.000,250.000,8.083650,0.049988,0.000000,1800.000000,0.000000,36000.000000,0.000000,1020000.000000,0.000000,960.003662,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260915,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260916,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260917,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260918,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260919,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260920,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260921,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,yaw90,20260922,250.000,250.000,4.069362,0.000015,0.000000,1125.000076,0.000000,22500.001526,0.000000,730800.018311,0.000000,779.998779,0.000000
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260915,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260916,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260917,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260918,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260919,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260920,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260921,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,pitch60,20260922,250.000,250.000,2.712005,0.000000,0.000000,0.000000,750.000000,0.000000,15000.000000,0.000000,487200.012207,0.000000,480.000305
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260915,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260916,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260917,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260918,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260919,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260920,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260921,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,diagonal,20260922,250.000,250.000,4.553092,0.000015,0.000004,1125.000076,561.000023,22500.001526,11220.000458,730800.018311,363600.021362,779.998779,360.000610
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260915,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260916,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260917,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260918,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260919,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260920,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260921,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,reverse,20260922,-1.000,-1.000,14.062777,-1.000000,-1.000000,1500.000000,1125.000076,30000.000000,22500.001526,730800.018311,730800.048828,6120.007324,5340.000916
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260915,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260916,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260917,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260918,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260919,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260920,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260921,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,moving,20260922,-1.000,-1.000,3.166972,-1.000000,-1.000000,144.000006,60.000000,1800.000000,720.000029,36000.000000,14400.000572,360.000610,120.001221
packet,FullLock,false,0.58,120,0.75,0.50,60,wrap,20260915,50.000,50.000,0.111531,0.000000,0.000000,23.999939,0.000000,479.998779,0.000000,15599.975586,0.000000,0.000000,0.000000
